# XXXXX Subaru B,V,RC,IC,z data [13/12/17]
# Includes all useful redshifts from CLASH-VLT LP and Archi ve as of Sep 12 [2664] + MUSE DATA [410] + literature [36]
# BCG has ID=30888
# 29612, 129612 and 30717 are multiple IDs
#(1) Subaru catalog ID
# ID<0 when no match with Subaru catalog is f ound, in such a case RA&DEC are reconstruct ed VIMOS/HST coords
#(2)  RA (SupCam WCS)
#(3)  DEC (SupCam WCS)
#(4)  Redshift
#(5)  Redshift QualityFlag
#     --------------------------------------- -----------------------------
#      2  LIKELY       [747]  VLT-VIMOS [~80% reliability]
#      3  SECURE      [2139]  VLT-VIMOS [100% reliability]
#      9  SINGLE-LINE  [188]  VLT-VIMOS [>90% reliability]
#      4  literature    [4]  Lamareille06 VLT/Keck + Jones04,09 
#      5  literature    [21]  Ebeling et al. 2009 (MNRAS 395, 1213)
#      7  literature    [11]  GISMO (Dan Kelson)
#     ------------------------------------------------------------------
# (6)  MULTIPLICITY  [number of spectra per target]
# (7)  SIGMA (Std Dev of Redshift measurements when multiplicity> 0, 0.00000 otherwise)
# (8)  Kron R band mag [AB, Subaru, not corrected]
# (9)  Root name of 1D spectrum file
# (10) Reference for redshift
#     -----------------------------------------------------------------
#      1  CLASH-VLT LR                      [2217]
#      2  CLASH-VLT MR                       [433]
#      3  FORS                                [14]
#      4  Lamareille06 VLT/Keck + Jones04,09   [4]
#      5  Ebeling et al. 2009                 [21]
#      6  MUSE (Delgado et al. 2017)         [410]
#      7  GISMO (Dan Kelson)                  [11]
#     -----------------------------------------------------------------
#
  11545    181.379725    -8.958843    0.57720   3   1    0.00000   22.20  M1206_LRb_p4_M1_Q4_62_1      1
  11546    181.617976    -8.958156    0.73480   2   1    0.00000   22.89  M1206_LRb_B2_arch_Q4_64_2    1
  11547    181.663779    -8.957097    0.00000   2   1    0.00000   23.53  M1206_LRb_p3_M2_Q1_65_1      1
  11594    181.747637    -8.957279    0.75190   3   1    0.00000   22.99  M1206_LRb_B2_arch_Q1_65_2    1
  11644    181.694956    -8.956103    0.73530   2   1    0.00000   23.75  M1206_LRb_p3_M1_Q1_57_1      1
  11645    181.749702    -8.956543    0.42470   3   2    0.00042   22.77  M1206_LRr_arch_Q1_67_1       1
  11668    181.656242    -8.957452    0.43660   3   1    0.00000   21.27  M1206_LRr_arch_Q1_65_1       1
  11692    181.593487    -8.956751    0.60095   3   3    0.00049   22.25  M1206_LRb_p3_M1_Q4_60_2      1
  11699    181.758898    -8.955758    0.42460   2   1    0.00000   23.91  M1206_MR_p3_M2_Q1_46_1       2
  11720    181.414843    -8.955477    0.43770   3   2    0.00057   23.82  M1206_LRb_p4_M2_Q4_64_1      1
  11732    181.486074    -8.955647    0.50710   3   3    0.00085   23.23  M1206_LRb_p3_M2_Q4_57_2      1
  11754    181.427339    -8.957848    0.25830   3   1    0.00000   19.52  M1206_MR_p4_M1_Q4_32_1       2
  11783    181.617053    -8.955588    0.55470   2   1    0.00000   22.87  M1206_LRb_p4_M1_Q1_54_1      1
  11841    181.751940    -8.955958    0.53860   3   1    0.00000   21.98  M1206_LRb_p3_M1_Q1_58_1      1
  11858    181.378193    -8.954244    0.40380   3   1    0.00000   22.90  M1206_MR_p4_M1_Q4_31_1       2
  11867    181.665356    -8.954155    0.90950   2   1    0.00000   23.18  M1206_LRr_arch_Q1_62_1       1
  11878    181.700701    -8.953686    0.60130   2   1    0.00000   23.83  M1206_LRb_p3_M2_Q1_64_1      1
  11925    181.613898    -8.953751    0.67845   9   2    0.00007   22.92  M1206_LRb_p4_M2_Q1_58_1      1
  11929    181.722269    -8.954104    0.00000   2   1    0.00000   21.65  M1206_LRr_arch_Q1_63_1       1
  11966    181.729292    -8.954201    0.46330   3   1    0.00000   21.61  M1206_MR_p3_M2_Q1_45_1       2
  12005    181.359021    -8.954908    0.52770   2   2    0.00000   22.45  M1206_LRb_p4_M1_Q4_60_1      1
  12006    181.511629    -8.953212    0.22860   2   1    0.00000   23.03  M1206_MR_p3_M2_Q4_30_2       2
  12007    181.457725    -8.952817    0.53320   3   1    0.00000   23.26  M1206_LRb_p4_M1_Q4_59_1      1
  12008    181.585468    -8.952690    0.79177   9   3    0.00040   23.44  M1206_LRb_p3_M2_Q4_56_1      1
  12010    181.651434    -8.953252    0.56445   3   2    0.00021   22.49  M1206_LRb_p3_M1_Q1_55_1      1
